pid	English	Chinese
904941	Soir d’Orient Eau de Parfum - Bergamot, Iran Galbanum & Saffron, 100ml	东方暗夜香水，100ml（香调：佛手柑、伊朗白松香、藏红花）
760810	Phyto Loose Face Powder - 2 Mate	植物蜜粉（色号：2 Mate）
904921	Phyto-Teint Éclat Compact Foundation - 1+ Nude	轻柔保湿粉饼（色号：1+ Nude）
760801	Phyto-Lip Twist Tinted Balm - 11 Litchi	植物闪漾唇彩笔（色号：11 Litchi）
904904	Phyto-Teint Éclat Fluid Foundation - 3 Natural, 30ml	轻柔粉底液，30ml（色号：3 Natural）
839623	Sisleÿa Le Teint Anti-Aging Foundation – 1 Beige Ivory, 30ml	活肤再生莹采粉底液，30ml（色号：1 Beige Ivory）
839625	Sisleÿa Le Teint Anti-Aging Foundation – 2 Beige Linen, 30ml 	活肤再生莹采粉底液（色号：2 Beige Linen）
904730	Eau du Sisley No.1 Eau de Toilette - Green Mandarin, Grapefruit and Pink Berries, 50ml	沁香水 1 号，50ml（香调：绿柑橘、葡萄柚、粉色浆果）
904738	Eau D'Ikar Eau de Toilette - Bergamot, Lemon & Orange, 50ml	王者之跃淡香水，50ml（香调：佛手柑、柠檬、香橙）
904783	Global Perfect Pore Minimizer Concentrate, 30ml	毛孔紧致无瑕精华露，30ml
904911	Phyto-Teint Éclat Fluid Foundation - 3+ Apricot, 30ml	轻柔粉底液，30ml （色号：3+ Apricot)
904918	Phyto-Teint Éclat Compact Foundation - 4 Honey	轻柔保湿粉饼（色号：4 Honey）
904957	Tinted Moisturizer With Botanical Extracts - 4 Beige Ambré, 40ml	清透保湿润色乳，40ml（色号：4 Beige Ambré）
904979	Izia Eau de Parfum, 50ml	Izia 香水，50ml
642921	Intensive Firming Bust Compound, 50ml	胸部美肤露，50ml
760797	Sun Glow Gel, 30ml	日光仿晒凝胶，30ml
839615	Intensive Serum with Tropical Resins, 30ml	植物净颜密集精华，30ml
760800	Tinted Sunscreen Cream SPF30 - Golden 2, 40ml	防晒隔离霜 SPF30，40ml（色号：Golden 2）
